StartX,StartY,TargetWidth,Velocity,DirectionAngle,Duration,RectLeft,RectTop,tMouse_X,Mouse_Y,IfClick
107,117,32,64,10.32846222,858,784.9930026,482.3399014,796,491,1
-65,-118,32,128,59.74697714,785,609.1442813,323.4733959,627,309,0
-128,65,16,192,188.0853311,988,317.6363264,402.0251992,338,401,0
95,145,64,192,57.84743118,936,798.2179191,635.9814471,850,653,1
84,-151,64,256,250.5278168,765,626.0928855,2.096494261,679,23,1
41,173,64,128,298.9526026,849,700.8139683,418.8424915,745,472,1
-70,-164,96,64,127.1767933,764,492.5507799,198.330563,528,253,1
117,-134,32,192,150.9984491,1136,549.1621686,327.8442346,595,322,0
171,9,16,128,165.8753458,1968,558.8002688,433.9504532,579,434,0
102,78,96,192,111.3890189,871,633.4246967,556.1572008,663,586,1
92,97,64,64,51.10201967,894,736.0997036,481.2420802,784,495,1
156,-82,32,64,38.56661223,1378,848.8882593,328.4270806,861,327,0
122,120,64,64,150.9237531,895,680.4156618,487.0713704,742,510,1
131,-139,32,64,77.32195742,1155,771.1472939,288.2794446,787,292,1
-189,22,32,128,170.0756779,1024,305.5589234,400.1477101,345,408,0
-28,-135,64,192,168.5531786,951,399.2761331,241.0940388,458,253,0
93,143,64,128,287.8953857,760,730.7276439,390.4360937,760,422,1
-30,-132,64,256,269.4804086,1169,575.3057812,-89.58563955,600,9,0
-153,50,16,256,212.9355276,1130,236.2921491,256.2716821,227,275,0
167,-84,16,256,119.0903323,1274,639.6844178,565.847297,668,529,0
-93,125,64,64,60.93351784,845,541.5278109,512.2267504,559,534,1
-123,108,96,192,197.522073,740,333.5786991,388.7444639,388,423,1
80,-149,32,192,88.80602777,1230,708.8847218,440.8718096,726,389,0
45,179,96,64,313.829887,787,672.1671055,465.8663523,732,494,1
-156,23,32,64,87.00374224,1508,473.0282955,474.5656458,481,482,1
-114,95,64,192,177.1470747,728,353.6396842,441.4947346,354,479,1
-138,-118,64,192,353.8392254,794,621.9971819,205.0931013,636,232,1
39,-157,96,192,21.74934627,1015,810.3678034,238.0581251,846,251,1
180,55,16,192,304.7725831,974,918.1289455,265.644435,927,284,0
-66,-135,64,256,192.0569757,898,317.3959446,156.5254445,335,207,1
41,-141,32,256,350.3595403,1252,978.3930903,161.2658642,946,163,0
115,-80,64,256,200.4482446,771,538.5318657,190.7200502,582,247,1
-83,-118,16,256,174.1283259,1585,147.416663,286.7989563,190,309,0
121,71,96,128,246.0626113,709,676.5729033,312.4421911,716,362,1
-107,136,64,128,303.2458136,1191,584.8393123,347.6034178,614,396,1
-113,-110,64,192,54.40361093,788,583.0255056,352.4690977,600,344,0
-157,-45,96,128,320.1564264,894,523.4788045,204.6681692,582,257,1
-18,174,64,256,355.626601,869,812.6761707,496.469994,817,529,1
86,145,16,64,329.6234522,1320,790.9092049,465.7645293,789,470,0
148,20,16,128,12.16387874,947,899.2439519,409.202776,889,409,0
-104,115,64,192,23.08724168,940,670.2578296,525.3712212,679,541,1
160,60,32,128,116.661732,1157,718.3332935,546.2812465,745,549,0
68,-120,16,128,312.4348799,1231,806.2015736,127.3365336,802,145,0
-131,-7,64,192,131.1107499,794,377.683333,446.3057223,413,440,0
121,-97,32,256,254.7981849,866,687.043961,45.21304417,727,101,0
71,-151,32,192,35.42775361,1045,856.3408212,319.2766163,842,313,0
167,9,64,128,300.8957417,734,822.9287863,268.4033249,859,296,1
-150,44,16,256,17.3296916,969,721.5020816,482.2327677,682,481,0
185,48,96,128,151.621942,940,671.0828607,428.7167738,722,483,1
-20,150,96,256,355.2464946,732,758.1858074,458.0176828,803,503,1
18,132,96,192,59.19790431,728,682.1273193,576.4846423,740,631,1
124,48,16,192,269.5922722,1010,754.6101401,216.1938285,750,235,0
-66,-153,96,128,87.07256068,639,530.1804648,252.2487572,568,276,1
160,48,16,256,179.2868441,1018,529.3445074,414.7694202,550,428,0
124,-97,32,128,19.03298468,1326,908.823157,313.9794358,896,325,0
-48,159,32,64,277.203486,1043,584.3698359,448.2783291,598,473,1
-3,-146,96,192,262.9258606,711,572.5128444,44.64434016,630,96,1
118,-103,16,192,166.811027,783,605.1097059,294.4542938,632,306,0
129,29,32,64,300.7968997,1253,793.9020232,315.8777757,804,341,1
-97,-83,96,192,221.7676383,739,389.1837146,145.9968131,415,222,1
-53,-153,32,64,71.29429599,785,587.2464667,250.4823884,605,247,0
-85,106,64,64,257.8869732,1044,508.9511479,380.0405766,552,410,1
-62,140,32,192,206.2572517,1082,375.3023294,403.4015196,405,419,1
-128,-135,32,128,186.1899637,1249,337.2031846,203.2772891,362,221,1
117,122,64,64,312.068975,1117,772.762383,408.5827485,812,435,1
-143,-100,32,256,64.85586128,823,569.5766353,444.2122842,576,410,0
-141,-30,16,128,134.5142882,1854,325.0348453,502.3031438,342,497,0
-141,-56,32,192,297.8913346,1189,589.6790601,97.94461001,590,154,0
-142,33,64,64,325.8653558,840,510.2323927,342.5133974,533,384,1
-25,141,16,192,112.9472269,808,546.0213321,648.5254241,536,650,0
-167,37,96,64,334.8011953,888,476.6988276,336.1736957,523,384,1
-162,-90,96,128,254.8919521,762,404.5815182,139.3475024,444,163,1
83,-111,32,128,240.6937945,908,650.1009183,143.1327554,667,158,1
-188,20,96,256,250.5338511,770,338.6530968,158.6189739,414,230,1
28,-146,64,192,123.1540585,586,574.338176,287.8942501,610,304,1
137,26,16,128,258.7317194,1035,742.9443831,258.7276417,765,290,0
-152,-99,96,256,264.9029839,814,421.4879818,16.95482897,473,61,1
-179,-41,64,64,211.0871301,956,376.1245076,266.6196605,403,294,1
67,165,64,256,336.3029395,829,866.5869015,420.410953,884,433,1
143,117,16,128,137.2333657,1427,641.8445639,603.6593297,669,597,0
53,-125,32,192,263.7820256,1035,655.6958752,34.96354807,672,75,0
-185,-36,64,128,246.9227532,786,383.7891523,211.4702001,387,230,1
93,94,96,256,22.6346241,1375,1008.960831,552.581629,1027,572,1
84,137,96,192,158.6417199,724,546.2568702,511.236826,574,577,1
-98,-92,32,192,342.1184528,1043,717.3802808,201.7539129,703,223,0
123,64,32,192,233.6957999,945,638.7224054,272.1205619,667,296,1
150,13,96,64,173.9856766,848,688.3380922,342.1536573,730,403,1
-119,-58,32,64,89.86473641,980,505.1493546,360.7644317,511,361,0
49,-118,96,64,344.8492136,794,690.1260709,192.1980426,780,221,1
-48,176,16,256,314.7458022,998,762.3518242,359.5585654,734,383,0
-174,-30,96,128,80.68195144,760,433.6123719,388.6511192,471,421,1
159,-47,64,256,184.3324818,667,594.2293208,279.4108033,632,320,1
32,-144,64,64,331.0907226,991,696.1106851,153.0133824,731,174,1
-140,95,96,256,134.5645391,1139,249.7828889,612.3145035,265,677,1
-55,155,64,128,339.3544669,991,670.7544003,438.632198,719,450,1
-174,-68,32,64,248.7240187,1290,419.9160392,198.7429522,426,208,1
119,149,96,192,299.2655024,948,799.3543808,303.3319815,860,354,1
-86,158,96,192,286.3094785,650,540.8369597,350.9400077,589,400,1
173,-20,96,192,195.7614418,613,650.6495937,259.7251969,726,312,1
-150,-50,16,256,279.5429771,1191,532.0751561,4.135368149,523,25,0
-132,-112,64,256,339.9001023,784,661.4136642,148.1486097,660,183,0
-105,-96,16,256,261.6232284,892,493.6619942,29.60038477,481,65,0
-132,35,16,64,48.81434365,1380,558.1532563,453.4614936,553,456,0
156,-51,64,192,132.2313946,710,673.7905106,376.3777231,733,397,1
-184,32,64,128,46.92661936,758,489.9398953,430.5305609,511,463,1
76,155,64,128,274.2243546,784,691.232891,385.0766518,715,402,1
-132,102,32,192,64.35921123,1121,585.5460087,640.8894107,599,636,0
31,161,64,128,327.2637928,898,735.6679525,426.8539774,779,454,1
8,189,96,192,261.9535228,752,579.5357554,356.2414587,634,387,1
-180,-8,96,64,337.5870181,821,460.0486981,284.1830183,516,325,1
51,124,64,256,174.1117285,1286,331.794363,485.74572,363,518,1
-38,126,16,64,79.5405736,1249,608.4645922,556.3535721,612,564,1
-86,115,32,64,207.8733175,1107,475.3560844,425.8690963,490,433,1
-104,-95,32,192,92.77717719,1296,507.9667647,497.0625201,514,493,0
153,39,16,64,278.3403579,1485,798.7739692,297.0462161,803,309,1
-145,-82,64,256,66.19892146,737,538.8626045,417.9947808,556,446,1
-148,-17,64,128,91.91392951,676,457.1231605,397.08961,473,429,1
-97,111,64,256,290.029945,481,552.1285627,326.1836952,578,365,1
71,-154,64,192,169.0575279,560,575.0818282,194.0913859,594,194,0
-152,53,96,64,261.9949812,762,433.28991,317.2855553,472,349,1
146,26,96,128,49.81260853,770,801.6998167,413.4122094,837,462,1
-44,-155,16,192,327.6862714,1561,841.1083756,36.90663019,837,27,0
140,27,64,128,135.529992,869,667.9307471,433.6014899,704,452,1
179,-52,64,64,250.0055154,781,770.0308843,229.36377,839,259,0
63,-146,16,192,41.67747194,1329,885.5492342,375.6388254,888,372,0
139,-48,32,256,294.5089908,1186,888.9802191,19.67655334,910,55,0
-149,-1,16,128,335.6931648,1197,622.3420817,288.0646245,620,297,0
-127,-66,32,128,199.0471292,1384,331.0376133,220.7018248,348,241,1
-157,-102,32,64,359.9891062,1051,534.5562292,241.9871554,541,250,1
37,173,96,64,196.754786,791,580.8231947,470.4960385,613,516,1
-55,171,64,256,343.3299452,1110,826.4720839,417.1102115,842,429,1
-176,31,64,64,157.771734,861,380.4268376,380.0763038,405,397,1
-117,141,32,128,118.5054971,967,447.5299175,594.505211,455,608,1
-126,85,16,128,280.153153,1510,539.9833754,247.2382347,547,264,0
-64,-119,64,128,266.9163342,881,537.9172716,96.08955012,577,131,1
44,-133,32,128,50.26801108,777,731.9527988,287.9440688,751,297,1
17,127,96,64,327.7730079,525,636.7890686,421.4820011,733,476,0
-169,-78,32,64,51.85689336,774,485.4291577,304.747671,488,317,1
102,-128,16,64,96.1951946,868,727.9858554,279.4044201,732,280,0
174,-44,64,64,170.6614742,775,733.6871069,291.9449002,766,301,1
89,146,64,192,278.6062597,717,717.7250354,337.0632762,750,373,1
-129,137,16,64,258.8851013,1214,488.1663646,413.4962574,499,427,1
-129,139,32,192,269.9417395,742,494.8571702,342.5352534,497,366,1
133,-34,64,256,173.6547123,495,616.340695,307.8622582,652,344,1
92,141,16,256,151.7060725,1164,462.6475304,633.6880776,482,618,0
61,-137,16,64,169.4470536,1112,622.7209657,228.0926356,637,227,0
-163,10,32,256,281.3909145,854,503.9750775,140.6928002,525,167,1
144,42,64,64,171.4049952,902,695.7958026,378.4950736,740,412,1
-107,-94,16,128,116.7366276,1254,453.0883765,400.7529307,462,423,0
126,73,32,192,233.9590476,772,662.6306633,296.9269969,681,319,1
-140,-89,64,192,205.0781012,861,316.7345404,168.2125693,343,202,1
-50,125,32,64,225.7860692,839,536.2505352,430.2002526,545,450,1
-55,-141,32,64,329.2432266,832,614.3802425,175.9943286,626,199,1
1,167,64,256,315.2073081,786,753.3001033,351.7403524,769,380,1
-136,-90,32,64,51.88603741,881,522.2245589,297.6262989,540,298,1
-27,-143,96,128,111.1242676,617,536.1668145,243.6288181,604,270,1
24,-143,32,64,7.485768761,871,702.421244,208.1509416,728,214,1
-124,102,16,256,332.9108602,1126,764.4885201,322.8095346,770,330,1
-128,-72,96,64,246.4448136,662,447.2370809,201.5492464,515,226,1
159,86,16,256,136.3693311,1220,562.9380529,655.4133553,579,650,0
112,-83,16,128,224.7588869,1523,605.2481534,131.4110622,629,157,0
132,-135,32,256,164.818254,1401,408.0216005,303.4246021,440,320,1
106,136,96,128,134.8332114,836,622.4699603,523.9710622,677,571,1
-55,-138,16,256,246.0859275,4294964472,369.4525432,-250.5828829,67108863,67108863,0
-47,168,16,128,68.55609217,1240,642.3895812,666.1112567,644,668,0
32,175,64,192,69.92070339,874,696.7923403,658.3662961,739,682,1
-50,-130,16,64,125.6326079,1268,534.8194496,287.8219204,548,288,0
138,70,16,192,281.7236682,911,805.8186124,249.3975537,811,270,0
-67,-162,64,192,43.32416086,654,632.3458956,252.1527719,664,263,1
-135,-44,64,128,313.2792853,688,533.6042458,219.6417342,545,245,1
145,64,64,192,6.169183164,910,926.4689404,410.7503607,972,428,1
-19,160,96,256,118.0813981,684,492.0592978,623.7069878,496,674,1
-48,157,32,128,66.77676986,996,626.5680869,618.8521997,635,620,0
-101,-98,96,128,303.0571638,780,544.8735834,131.2228779,585,162,1
-153,-10,64,128,64.04126804,690,493.8052828,397.7082804,517,427,1
162,87,96,256,292.3716826,742,826.3723949,223.1647962,870,259,1
124,133,64,256,51.74520802,4294965143,1049.009729,862.6382017,67108863,67108863,0
165,-82,96,192,73.07626329,697,795.6948905,357.1704452,842,378,1
157,-71,96,128,323.0646473,661,816.6069376,190.1740142,899,237,1
185,36,16,256,117.4216623,1184,678.3069638,655.3185748,674,647,0
-3,-164,16,128,244.7978765,1151,565.8453385,53.80242255,575,86,0
13,164,16,192,313.2506193,1165,796.5450995,354.906304,781,366,0
117,68,96,256,141.7117488,692,573.2831468,487.1375324,615,548,1
-110,121,96,256,240.1222194,574,408.2119544,304.5634219,455,364,1
74,-170,96,64,184.1474053,620,626.3213319,139.1227978,658,212,1
74,-106,96,192,127.8698035,482,609.9638662,278.0599003,657,317,1
178,-18,32,128,208.2350652,976,691.8037733,266.8264432,711,284,1
-20,-168,16,128,197.348209,868,507.507683,151.3577925,509,159,1
133,-63,32,256,41.85333533,897,928.0413347,434.2153429,915,441,0
-180,11,64,64,240.2192844,768,403.2762608,295.7962057,435,319,1
33,147,96,64,47.25365339,888,663.8048504,500.984221,741,534,1
156,-97,32,256,35.81055932,932,973.0604673,386.2936951,969,382,0
62,-128,32,192,175.1979156,905,513.5762227,230.4851462,534,248,1
-85,-135,32,256,37.38832233,755,692.1593604,326.0497175,692,306,0
-124,45,32,128,325.43454,715,574.6077141,337.5979385,590,353,1
-117,99,16,192,218.3755478,1132,346.3335044,317.4337442,360,326,1
77,152,32,192,252.2548737,713,659.0158987,364.8032699,679,386,1
114,-134,32,192,39.11100846,822,860.3800825,309.494644,860,309,0
-141,42,16,192,61.49850455,1185,598.8836478,592.6845948,603,591,0
109,111,96,128,338.0062004,799,795.2989873,384.9126061,830,438,1
126,64,32,128,153.2877742,1088,626.7070237,470.0428736,651,479,1
63,132,16,256,77.0834378,4294965192,809.4483205,982.8239668,67108863,67108863,0
98,-98,96,192,334.3009501,765,823.2607357,149.8686605,892,180,1
157,-14,96,256,56.26512551,869,873.3306028,484.1802764,923,521,1
-140,-56,32,192,325.3192787,913,627.0643433,189.0087535,627,216,0
-95,-99,16,192,141.2871347,1381,329.8505948,419.0343496,346,409,0
-158,-99,64,64,205.3321277,935,396.6196242,203.730582,402,225,1
-119,122,32,128,175.2138174,1183,355.4912366,478.5182928,375,490,1
39,146,96,64,150.3096049,753,588.7740564,482.0758723,633,505,1
-42,-133,32,64,6.576275102,1067,650.005095,218.839923,653,233,1
46,174,16,128,72.62369064,1043,717.9848835,653.7770424,718,661,1
46,180,16,64,17.84485209,1153,748.3977913,554.6630627,752,561,1
43,142,64,192,221.4046193,553,571.4911038,399.8920856,586,449,1
-27,148,16,64,328.2391425,1004,659.3711791,466.3398429,662,468,0
55,-135,32,128,9.600605243,1121,821.0313868,233.0243542,820,239,0
-11,163,96,256,232.258275,581,490.1636995,357.6482838,469,435,0
59,159,16,192,46.13773592,1105,837.3935423,663.3260684,835,659,0
-104,-76,96,128,97.30234175,870,474.0020438,345.2357187,520,382,1
-161,90,96,192,84.77013586,774,444.6374705,550.9901502,459,611,1
-62,-167,32,256,242.3548131,888,455.6936441,-25.95529261,457,37,0
61,-156,96,256,62.7265164,743,740.6774454,326.0650052,788,326,0
137,-37,32,256,120.5636268,940,638.4415569,514.5355915,672,519,0
-102,-97,96,64,262.0297823,692,483.9009596,171.438788,557,214,1
-8,189,64,192,193.9874946,684,475.2350485,485.9215262,522,533,1
-32,-136,16,256,38.90205817,1014,803.2590456,380.0214299,799,378,0
81,-151,96,256,54.16047019,757,784.77166,315.7500797,819,360,1
168,-55,16,128,90.57868111,1156,798.5205579,443.4760232,805,444,1
-143,9,16,64,291.29123,1090,514.0427658,296.7395657,522,307,1
180,-45,64,256,220.2517696,654,660.9240468,175.4155269,727,203,0
152,14,32,192,285.8178522,836,819.6894553,203.7881537,834,214,1
39,-156,16,256,282.3112046,975,723.7663332,-45.78108321,744,7,0
-139,-41,64,128,181.0656895,899,353.5966049,284.8532735,374,317,1
169,27,64,192,262.018683,713,758.3996485,222.3377567,811,208,0
137,8,32,192,71.05683097,1018,824.4862442,536.9732557,840,557,1
113,-100,16,192,32.58073995,1319,958.5209939,388.4512631,950,385,0
169,27,96,256,8.256771755,881,980.3897081,370.8364689,1051,427,1
-129,117,96,128,242.072414,787,416.5690787,341.4092534,479,384,1
-120,101,64,64,342.7996043,810,537.3915151,413.7103982,585,441,1
56,-170,16,128,47.79029636,1287,798.8500564,304.2089799,795,304,0
81,-122,96,128,327.5839385,765,755.4117647,137.6674916,822,202,1
52,-118,96,64,42.50264784,763,680.1718706,227.148488,729,277,1
-135,52,32,128,42.31837019,1059,588.9382518,486.9954017,604,497,1
-168,52,32,64,194.4611149,1134,385.502023,377.8190196,400,391,1
-175,-2,96,128,350.9294455,756,510.7875374,295.0271024,558,337,1
133,-44,16,192,108.1498007,1134,697.0683351,515.2270705,703,517,1
161,-70,32,256,222.6846569,1261,548.191109,55.59642813,566,79,1
-123,67,96,192,330.3571391,547,558.0604231,328.3184776,592,388,1
143,-77,96,192,122.8860801,561,676.9877895,324.721012,759,361,1
-77,-121,32,256,98.53280145,937,511.5885645,459.0190704,529,474,1
-136,84,64,64,239.9051942,787,446.9873019,368.8418145,497,391,1
-131,19,64,256,29.20066708,778,647.9014885,442.5162248,667,474,1
-127,-71,64,64,175.2124821,1174,406.8027645,263.2142381,437,297,1
6,172,32,192,308.5061067,902,737.7606166,380.5559719,738,407,0
-145,-18,96,256,79.23425745,653,477.8810104,456.4114408,533,513,1
84,-132,16,128,201.8638311,1241,568.4805693,160.8057148,580,165,1
-144,-120,32,64,157.3247065,1000,421.4860488,248.4472745,437,264,1
-106,82,64,64,51.17523877,896,537.8476504,454.5460494,582,490,1
140,75,96,128,156.3485455,777,640.6147508,427.0230052,692,474,1
122,-49,16,192,307.6456288,950,863.4014142,161.1731573,896,152,0
-180,20,64,128,285.8163586,878,458.519206,240.2648281,482,283,1
-90,136,32,128,330.0969286,854,626.9512134,426.5440511,641,441,1
-78,110,32,128,197.0664024,1012,422.2001172,415.9936342,446,446,1
111,-103,64,192,216.6501232,883,582.779391,123.6486324,614,149,1
-126,23,64,256,163.5975792,769,293.3682488,406.526004,324,422,1
29,-158,64,128,299.4192092,854,691.0813035,74.09634251,714,128,1
-92,-149,16,64,356.0837167,969,601.6795906,198.7774964,620,196,0
-129,45,16,64,112.477038,888,481.5007151,448.9627567,488,463,1
-112,-68,64,192,3.13204866,685,626.2379296,267.1264992,647,303,1
-8,174,64,128,126.6888955,846,535.9521077,587.9616041,562,612,1
32,142,16,64,287.0973677,996,682.8339277,432.7693519,691,440,1
128,-13,96,256,337.3455338,891,931.4026981,210.7656727,973,246,1
129,-84,96,192,249.1864471,745,670.4327642,94.97560834,722,137,1
-139,68,64,128,65.42539467,817,511.8004675,489.5939052,561,507,1
-91,123,16,128,87.51784275,1090,547.0705002,615.0380357,555,608,0
-87,-142,16,64,310.1680506,1133,591.590603,154.8050658,596,165,1
-168,6,16,192,2.070619763,779,612.051216,363.352773,611,378,0
-142,-79,32,128,255.8405181,935,452.6095812,148.5038365,438,164,0
46,-126,96,128,280.7171579,686,654.2078869,100.3627585,706,134,1
124,-66,96,128,27.88868784,806,805.5596764,293.3967709,872,347,1
168,49,96,192,23.890803,797,900.1244594,423.0677058,963,453,1
-154,-31,32,64,118.6206852,987,439.8641906,368.2255361,460,391,1
-163,-90,16,64,288.5938173,1029,489.7268562,200.3894014,496,204,1
160,-38,64,64,271.6542034,944,769.7508342,229.374121,812,263,1
63,-113,32,192,96.03579863,856,669.6638721,394.9567476,687,409,1
-101,99,32,256,212.6523319,988,312.626577,308.1896901,319,327,1
-14,-158,16,192,170.0909348,971,435.1933604,225.9346712,447,235,1
-127,23,32,128,219.9409103,951,403.6399914,288.8255842,418,303,1
85,116,16,192,236.3462515,746,638.5686689,350.1912706,652,373,0
48,-142,16,256,353.0445719,957,921.8146841,180.4998218,923,184,0
-37,169,64,256,48.77539965,937,729.6495068,678.0669499,723,690,0
108,-90,96,256,250.7499761,768,634.9353501,35.68370548,692,53,1
-172,43,64,192,10.09848996,716,569.8843784,394.8447996,580,417,1
110,115,32,256,82.11031323,4294965207,804.2803211,965.9286066,67108863,67108863,0
102,115,64,64,234.1277772,701,683.5833019,406.4694904,708,408,1
88,132,96,64,14.64264321,789,728.7182856,456.7288899,782,486,1
12,-157,64,128,18.71618194,866,724.6932103,206.4696557,753,236,1
82,146,96,192,249.9661312,672,630.1383359,337.7123544,682,416,1
-148,115,96,64,112.1257811,810,424.5803785,474.7630948,483,505,1
-63,-144,16,128,162.8286998,1297,409.2453742,257.3646412,367,273,0
-158,16,96,128,248.0742197,803,396.0640077,233.7538132,425,274,1
-121,120,96,64,31.56444676,817,516.0209835,459.6585988,594,489,1
-35,-179,64,64,151.6608461,846,526.064966,174.3132999,567,210,1
136,24,16,256,28.82675876,794,948.1928655,475.1714837,965,490,0
-138,-67,32,64,158.5058605,1124,419.4222163,303.2178202,455,316,0
88,-119,96,64,64.87510613,708,698.8266066,233.1450865,744,286,1
-71,127,64,192,277.3970176,728,555.0370584,316.0657216,583,367,1
-121,60,96,256,94.87232291,706,455.6099436,552.5419582,491,569,1
100,-79,16,192,357.9265441,818,889.3981453,267.3014886,908,257,0
179,63,16,256,170.007183,760,619.9669747,448.6595834,601,459,0
-80,142,32,128,174.4492733,901,431.1083348,496.9711147,468,505,0
-173,-4,64,128,344.9375911,729,524.4695343,299.9222292,563,332,1
138,79,96,192,289.1748758,696,773.6739336,265.4082503,799,322,1
-25,-169,96,128,8.099052332,751,661.2060575,156.4059177,707,192,1
149,-44,96,256,300.3268823,741,835.2810652,106.8309341,905,155,1
-177,60,32,64,289.9238177,1084,470.389311,339.4715658,489,367,1
-86,-155,96,256,43.59545557,576,613.483286,259.3386952,651,310,1
49,-120,16,256,221.7572979,893,511.265172,80.46702734,509,83,0
-135,-77,16,256,35.71228435,747,650.9181281,385.6514428,635,421,0
-85,-113,16,192,137.6978457,819,432.1697755,343.4953575,437,323,0
-150,-30,16,128,19.32606061,787,575.8827124,354.9252047,578,361,1
77,102,64,64,358.0431525,750,732.7366251,428.3689962,778,452,1
138,-84,32,64,145.4432462,897,714.9107241,292.4322857,730,303,1
-176,-25,16,192,103.7928956,1037,408.7480902,519.4783414,409,511,0
-141,-41,32,192,280.8285121,929,516.432531,128.2131329,530,152,1
134,-63,64,256,99.44259149,742,710.6783345,453.3299056,743,479,1
129,-27,16,128,269.944351,852,760.8941973,216.0664194,774,200,0
-16,150,32,192,109.3973533,798,556.8597772,639.2419485,587,690,0
-121,63,96,192,333.5243785,591,570.7009938,325.3438735,618,376,1
122,-140,64,256,123.0889212,587,648.1916732,313.5467777,682,328,1
-134,-4,16,64,10.65515847,968,559.4647361,359.5640681,557,366,0
-70,126,32,192,113.211206,873,488.5339138,622.6613553,493,639,1
14,167,64,256,358.4084161,840,832.4185536,489.1534096,848,522,1
-164,-66,32,192,235.5109183,823,370.6808217,147.9867203,410,176,0
150,76,64,128,261.7823395,720,745.014367,314.0822862,773,356,1
90,-135,16,192,189.206591,847,561.4000232,190.9695201,582,200,0
142,44,64,64,249.9603296,838,731.8098382,322.1304025,761,350,1
179,41,32,192,189.1580008,672,674.9114514,364.3505257,706,379,1
-170,-12,32,192,276.9009784,1355,484.9248823,76.48712767,500,127,0
-69,-131,64,256,327.7421866,1028,760.8539668,56.97826966,758,85,0
-52,-127,16,128,245.5289847,1374,506.700439,63.94293109,517,90,0
-143,-53,16,64,297.0684478,1111,521.3205236,235.754299,523,239,1
185,14,64,64,37.49977315,848,835.7250836,374.7838409,876,418,1
-27,-141,96,128,241.2029793,803,515.3314086,80.64203826,559,108,1
-92,-156,64,192,140.5620493,921,380.7450229,283.2498069,417,287,1
-170,31,96,64,213.981461,805,378.991227,314.0104595,444,355,1
117,71,96,256,355.3017733,779,906.9179032,366.7343532,910,404,1
148,116,96,192,267.1859959,834,732.1772982,268.8504945,765,347,1
24,-136,16,128,164.9151394,994,532.7071258,249.2320233,546,247,0
12,-160,16,64,357.0099768,1058,711.9924312,188.4485395,723,192,1
-156,24,96,64,268.5654667,829,434.6720473,282.9721707,482,316,1
108,69,16,64,59.7856732,994,771.692785,475.4223505,782,481,1
-18,147,32,64,139.6441994,839,565.0701532,525.7796217,582,533,1
98,156,32,64,292.3651008,946,745.227472,443.5483564,766,462,1
49,-168,96,64,38.82735161,753,678.3398982,174.0514084,736,221,1
87,-106,16,128,150.8784986,771,631.9806863,294.4771101,635,302,1
-124,55,16,64,243.4880229,988,479.748251,350.3654085,487,356,1
-147,28,96,64,199.890974,682,403.4784388,324.9768024,408,387,1
143,-11,16,256,105.2722861,836,718.3123328,548.6097072,739,551,0
123,-98,64,128,291.7565017,738,766.069866,142.1256603,790,167,1
-131,-120,64,256,134.2808225,815,331.4597553,357.2405316,375,363,1
141,41,64,192,297.4267172,853,824.4245086,223.6572919,853,280,1
130,135,96,256,155.5824731,714,552.7791038,523.8244284,609,588,1
131,-39,64,128,144.7357538,685,667.6522861,339.4501844,692,368,1
42,-159,32,64,117.6316979,902,639.2492786,236.1005348,651,249,1
-66,145,32,256,7.065849829,926,794.4679147,518.3105171,797,539,1
-125,34,96,256,26.63355233,563,595.1579277,410.2706058,658,448,1
129,-111,96,64,25.79349368,773,765.7082506,222.6065498,825,275,1
148,-101,64,256,322.6630918,771,914.0027727,106.4732164,935,134,1
-118,88,16,256,58.87772684,1088,657.6919006,677.99156,646,667,0
135,-13,96,64,111.8438838,842,707.039763,348.7935138,747,407,1
-102,-123,32,256,29.66281186,692,674.2698248,307.7222372,681,318,1
-81,151,16,128,246.8663085,952,503.5532702,391.9437024,515,423,0
-57,-141,32,256,237.0556222,914,440.1490702,7.250929081,445,45,0
79,-124,32,192,245.1009841,820,636.3755405,76.46343326,678,93,0
-97,105,96,128,146.2317964,837,407.2397028,475.6798955,490,509,1
-158,27,32,256,31.63747711,688,617.2923286,464.2121307,626,502,0
156,-4,32,128,303.8919049,1023,852.5476561,232.0047417,872,265,0
120,-132,16,256,209.5674162,930,548.3839353,104.4830912,563,114,1
139,-71,32,64,265.8789967,979,758.5192642,210.8101937,774,232,1
-130,-90,96,192,142.1962557,771,346.1797614,311.8515096,402,350,1
-9,179,32,128,107.2931764,781,585.3143985,618.3494875,615,610,0
85,-147,32,128,272.1157113,966,713.5737233,73.19486734,725,105,0
-123,-68,96,128,181.9030274,745,375.0061481,240.8769309,435,268,1
108,-140,16,192,356.6895318,919,916.2512956,201.8051049,916,210,0
-126,-39,96,192,125.7584804,676,390.4903212,377.8568257,415,424,1
126,35,32,128,70.41649581,792,783.9343346,474.3855756,790,467,0
-166,30,64,192,18.13734866,796,586.7753189,405.4243453,614,429,1
177,-32,96,256,355.093,852,986.6706176,261.3122562,1061,316,1
121,-107,16,256,183.331758,849,535.6938358,232.3493523,567,231,0
-137,-129,32,128,90.32771251,963,486.3036499,336.7453878,493,331,0
50,168,32,256,330.8318767,863,867.8679052,403.7923945,846,418,0
119,-88,64,64,233.3184281,794,696.4599487,198.9998637,719,235,1
132,59,96,192,255.2944325,677,691.5391091,247.3154102,740,297,1
-162,41,32,256,32.29132456,860,646.8870866,501.8415855,659,509,1
-146,82,32,256,322.2222015,910,661.1112427,284.0779714,650,303,0
-94,-120,32,256,309.6837209,1158,719.3706806,-4.229998992,703,30,0
